TITLE="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" VARIABLES="x", "y", "z", "u", "v", "w", "vmag" ZONE T="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" I=29 J=29 K=29 F=POINT
13.0000000000, 27.0000000000, 2.0000000000, 0.0634118950, 0.0004221765, -0.0014287285, 0.0634293933
13.0000000000, 27.0000000000, 3.0000000000, 0.0692139869, 0.0005481204, -0.0014301607, 0.0692309308
13.0000000000, 27.0000000000, 4.0000000000, 0.0714326659, 0.0006663143, -0.0012016035, 0.0714458787
13.0000000000, 27.0000000000, 5.0000000000, 0.0723325432, 0.0007268704, -0.0010038602, 0.0723431606
13.0000000000, 27.0000000000, 6.0000000000, 0.0727232186, 0.0007575351, -0.0008374107, 0.0727319849
13.0000000000, 27.0000000000, 7.0000000000, 0.0729285238, 0.0007710842, -0.0006900959, 0.0729358649
13.0000000000, 27.0000000000, 8.0000000000, 0.0730718576, 0.0007740743, -0.0005563763, 0.0730780755
13.0000000000, 27.0000000000, 9.0000000000, 0.0731929991, 0.0007709021, -0.0004359113, 0.0731983567
13.0000000000, 27.0000000000, 10.0000000000, 0.0732991714, 0.0007649457, -0.0003297481, 0.0733039044
13.0000000000, 27.0000000000, 11.0000000000, 0.0733869667, 0.0007587274, -0.0002378353, 0.0733912741
13.0000000000, 27.0000000000, 12.0000000000, 0.0734510712, 0.0007539716, -0.0001581235, 0.0734551110
13.0000000000, 27.0000000000, 13.0000000000, 0.0734872236, 0.0007517262, -0.0000866896, 0.0734911195
13.0000000000, 27.0000000000, 14.0000000000, 0.0734928907, 0.0007525182, -0.0000183165, 0.0734967455
13.0000000000, 27.0000000000, 15.0000000000, 0.0734672567, 0.0007564714, 0.0000527980, 0.0734711702
13.0000000000, 27.0000000000, 16.0000000000, 0.0734112020, 0.0007633402, 0.0001323069, 0.0734152898
13.0000000000, 27.0000000000, 17.0000000000, 0.0733274502, 0.0007724419, 0.0002249410, 0.0733318636
13.0000000000, 27.0000000000, 18.0000000000, 0.0732206970, 0.0007825140, 0.0003336969, 0.0732256387
13.0000000000, 27.0000000000, 19.0000000000, 0.0730970346, 0.0007915561, 0.0004591312, 0.0731027621
13.0000000000, 27.0000000000, 20.0000000000, 0.0729610637, 0.0007967344, 0.0005991565, 0.0729678737
13.0000000000, 27.0000000000, 21.0000000000, 0.0728071893, 0.0007943879, 0.0007499919, 0.0728153854
13.0000000000, 27.0000000000, 22.0000000000, 0.0725976291, 0.0007799632, 0.0009089287, 0.0726075082
13.0000000000, 27.0000000000, 23.0000000000, 0.0722111117, 0.0007469875, 0.0010787195, 0.0722230315
13.0000000000, 27.0000000000, 24.0000000000, 0.0713255024, 0.0006831012, 0.0012698764, 0.0713400765
13.0000000000, 27.0000000000, 25.0000000000, 0.0691314088, 0.0005612902, 0.0014824454, 0.0691495797
13.0000000000, 27.0000000000, 26.0000000000, 0.0633612607, 0.0004321038, 0.0014591543, 0.0633795330
13.0000000000, 27.0000000000, 27.0000000000, 0.0468923979, -0.0020293516, -0.0002044916, 0.0469367347
13.0000000000, 27.0000000000, 28.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
13.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
13.0000000000, 28.0000000000, 1.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 2.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 3.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 4.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 5.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 6.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 7.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 8.0000000000, 0.1000000000, -0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 9.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 10.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 11.0000000000, 0.1000000000, -0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 12.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 13.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 14.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 15.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 16.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 17.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 18.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 19.0000000000, 0.1000000000, -0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 20.0000000000, 0.1000000000, -0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 21.0000000000, 0.1000000000, -0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 22.0000000000, 0.1000000000, 0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 23.0000000000, 0.1000000000, -0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 24.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 25.0000000000, 0.1000000000, -0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 26.0000000000, 0.1000000000, 0.0000000000, 0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 27.0000000000, 0.1000000000, -0.0000000000, -0.0000000000, 0.1000000000
13.0000000000, 28.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 2.0000000000, -0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 3.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 4.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 5.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 6.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 7.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 9.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 11.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 12.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 13.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 16.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 17.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 19.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 20.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 22.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 23.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 24.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 25.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 26.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 27.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 0.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 1.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 1.0000000000, 1.0000000000, -0.0005560023, -0.0000201590, -0.0000656431, 0.0005602267
14.0000000000, 1.0000000000, 2.0000000000, -0.0009673139, 0.0000359629, -0.0001125418, 0.0009745026
14.0000000000, 1.0000000000, 3.0000000000, -0.0012984907, 0.0000555816, -0.0001897429, 0.0013134572
14.0000000000, 1.0000000000, 4.0000000000, -0.0015776697, 0.0000556872, -0.0002796262, 0.0016032259
14.0000000000, 1.0000000000, 5.0000000000, -0.0018181071, 0.0000441651, -0.0003604916, 0.0018540276
14.0000000000, 1.0000000000, 6.0000000000, -0.0020263329, 0.0000257296, -0.0004174975, 0.0020690556
14.0000000000, 1.0000000000, 7.0000000000, -0.0022055576, 0.0000038583, -0.0004421520, 0.0022494438
14.0000000000, 1.0000000000, 8.0000000000, -0.0023573093, -0.0000187247, -0.0004310920, 0.0023964762
14.0000000000, 1.0000000000, 9.0000000000, -0.0024823113, -0.0000399146, -0.0003849541, 0.0025123002
14.0000000000, 1.0000000000, 10.0000000000, -0.0025809759, -0.0000581519, -0.0003073674, 0.0025998641
14.0000000000, 1.0000000000, 11.0000000000, -0.0026536679, -0.0000723556, -0.0002040698, 0.0026624863
14.0000000000, 1.0000000000, 12.0000000000, -0.0027008190, -0.0000818510, -0.0000821582, 0.0027033077
14.0000000000, 1.0000000000, 13.0000000000, -0.0027229483, -0.0000862940, 0.0000505155, 0.0027247837
14.0000000000, 1.0000000000, 14.0000000000, -0.0027206346, -0.0000856004, 0.0001858095, 0.0027283155
14.0000000000, 1.0000000000, 15.0000000000, -0.0026944753, -0.0000798922, 0.0003156408, 0.0027140760
14.0000000000, 1.0000000000, 16.0000000000, -0.0026450546, -0.0000694680, 0.0004322605, 0.0026810425
14.0000000000, 1.0000000000, 17.0000000000, -0.0025729290, -0.0000548027, 0.0005285083, 0.0026272206
14.0000000000, 1.0000000000, 18.0000000000, -0.0024786204, -0.0000365710, 0.0005980982, 0.0025500231
14.0000000000, 1.0000000000, 19.0000000000, -0.0023625962, -0.0000156914, 0.0006359782, 0.0024467479
14.0000000000, 1.0000000000, 20.0000000000, -0.0022252082, 0.0000066192, 0.0006387927, 0.0023150921
14.0000000000, 1.0000000000, 21.0000000000, -0.0020665525, 0.0000287811, 0.0006054661, 0.0021536148
14.0000000000, 1.0000000000, 22.0000000000, -0.0018862102, 0.0000487771, 0.0005379166, 0.0019620200
14.0000000000, 1.0000000000, 23.0000000000, -0.0016828024, 0.0000640534, 0.0004419133, 0.0017410382
14.0000000000, 1.0000000000, 24.0000000000, -0.0014532237, 0.0000713556, 0.0003280890, 0.0014915070
14.0000000000, 1.0000000000, 25.0000000000, -0.0011912161, 0.0000662449, 0.0002130555, 0.0012119310
14.0000000000, 1.0000000000, 26.0000000000, -0.0008843628, 0.0000412913, 0.0001197049, 0.0008933822
14.0000000000, 1.0000000000, 27.0000000000, -0.0005068159, -0.0000192501, 0.0000657412, 0.0005114244
14.0000000000, 1.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 2.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 2.0000000000, 1.0000000000, -0.0009600460, 0.0000713771, -0.0000599821, 0.0009645625
14.0000000000, 2.0000000000, 2.0000000000, -0.0017219973, 0.0001547782, -0.0001826867, 0.0017385641
14.0000000000, 2.0000000000, 3.0000000000, -0.0023517813, 0.0001969698, -0.0003288997, 0.0023828234
14.0000000000, 2.0000000000, 4.0000000000, -0.0028869723, 0.0001909719, -0.0004793095, 0.0029327150
14.0000000000, 2.0000000000, 5.0000000000, -0.0033484314, 0.0001490423, -0.0006089056, 0.0034066072
14.0000000000, 2.0000000000, 6.0000000000, -0.0037475347, 0.0000839461, -0.0006975338, 0.0038128227
14.0000000000, 2.0000000000, 7.0000000000, -0.0040903144, 0.0000069235, -0.0007327441, 0.0041554342
14.0000000000, 2.0000000000, 8.0000000000, -0.0043798841, -0.0000726898, -0.0007095148, 0.0044375759
14.0000000000, 2.0000000000, 9.0000000000, -0.0046179084, -0.0001475010, -0.0006290539, 0.0046628901
14.0000000000, 2.0000000000, 10.0000000000, -0.0048054790, -0.0002119704, -0.0004973685, 0.0048357972
14.0000000000, 2.0000000000, 11.0000000000, -0.0049435840, -0.0002622355, -0.0003238769, 0.0049611175
14.0000000000, 2.0000000000, 12.0000000000, -0.0050332980, -0.0002958726, -0.0001201897, 0.0050434190
14.0000000000, 2.0000000000, 13.0000000000, -0.0050757937, -0.0003116315, 0.0001008752, 0.0050863515
14.0000000000, 2.0000000000, 14.0000000000, -0.0050722687, -0.0003091857, 0.0003260410, 0.0050921320
14.0000000000, 2.0000000000, 15.0000000000, -0.0050238573, -0.0002889424, 0.0005421227, 0.0050612773
14.0000000000, 2.0000000000, 16.0000000000, -0.0049315727, -0.0002519430, 0.0007364571, 0.0049926199
14.0000000000, 2.0000000000, 17.0000000000, -0.0047962910, -0.0001998647, 0.0008973059, 0.0048835961
14.0000000000, 2.0000000000, 18.0000000000, -0.0046187608, -0.0001351133, 0.0010143231, 0.0047307566
14.0000000000, 2.0000000000, 19.0000000000, -0.0043995928, -0.0000609802, 0.0010791596, 0.0045304217
14.0000000000, 2.0000000000, 20.0000000000, -0.0041391676, 0.0000181653, 0.0010862463, 0.0042793656
14.0000000000, 2.0000000000, 21.0000000000, -0.0038373914, 0.0000966762, 0.0010337582, 0.0039753710
14.0000000000, 2.0000000000, 22.0000000000, -0.0034932221, 0.0001674386, 0.0009247249, 0.0036174235
14.0000000000, 2.0000000000, 23.0000000000, -0.0031038709, 0.0002217208, 0.0007681826, 0.0032051957
14.0000000000, 2.0000000000, 24.0000000000, -0.0026635189, 0.0002491367, 0.0005801220, 0.0027373242
14.0000000000, 2.0000000000, 25.0000000000, -0.0021612229, 0.0002380262, 0.0003835245, 0.0022078569
14.0000000000, 2.0000000000, 26.0000000000, -0.0015773095, 0.0001777640, 0.0002052276, 0.0016005073
14.0000000000, 2.0000000000, 27.0000000000, -0.0008769941, 0.0000783570, 0.0000649556, 0.0008828804
14.0000000000, 2.0000000000, 28.0000000000, -0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 3.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 3.0000000000, 1.0000000000, -0.0012856299, 0.0002038582, -0.0000689195, 0.0013035154
14.0000000000, 3.0000000000, 2.0000000000, -0.0023495558, 0.0003455813, -0.0002285988, 0.0023858115
14.0000000000, 3.0000000000, 3.0000000000, -0.0032489465, 0.0004036028, -0.0004237875, 0.0033012337
14.0000000000, 3.0000000000, 4.0000000000, -0.0040211967, 0.0003796803, -0.0006159738, 0.0040857807
14.0000000000, 3.0000000000, 5.0000000000, -0.0046896539, 0.0002906405, -0.0007755882, 0.0047622330
14.0000000000, 3.0000000000, 6.0000000000, -0.0052681492, 0.0001581914, -0.0008804693, 0.0053435612
14.0000000000, 3.0000000000, 7.0000000000, -0.0057644950, 0.0000031902, -0.0009172211, 0.0058370118
14.0000000000, 3.0000000000, 8.0000000000, -0.0061830123, -0.0001563445, -0.0008809894, 0.0062474176
14.0000000000, 3.0000000000, 9.0000000000, -0.0065262702, -0.0003059056, -0.0007742020, 0.0065791466
14.0000000000, 3.0000000000, 10.0000000000, -0.0067961831, -0.0004345707, -0.0006048979, 0.0068368749
14.0000000000, 3.0000000000, 11.0000000000, -0.0069945890, -0.0005347398, -0.0003850336, 0.0070255585
14.0000000000, 3.0000000000, 12.0000000000, -0.0071234403, -0.0006016749, -0.0001289936, 0.0071499688
14.0000000000, 3.0000000000, 13.0000000000, -0.0071847514, -0.0006329551, 0.0001475870, 0.0072140881
14.0000000000, 3.0000000000, 14.0000000000, -0.0071804388, -0.0006279610, 0.0004286694, 0.0072205812
14.0000000000, 3.0000000000, 15.0000000000, -0.0071121650, -0.0005874876, 0.0006983917, 0.0071704801
14.0000000000, 3.0000000000, 16.0000000000, -0.0069812537, -0.0005135504, 0.0009414915, 0.0070631468
14.0000000000, 3.0000000000, 17.0000000000, -0.0067886913, -0.0004094062, 0.0011437093, 0.0068965219
14.0000000000, 3.0000000000, 18.0000000000, -0.0065351865, -0.0002797618, 0.0012923017, 0.0066676062
14.0000000000, 3.0000000000, 19.0000000000, -0.0062212130, -0.0001311127, 0.0013767612, 0.0063730804
14.0000000000, 3.0000000000, 20.0000000000, -0.0058469397, 0.0000278678, 0.0013897894, 0.0060099081
14.0000000000, 3.0000000000, 21.0000000000, -0.0054119399, 0.0001859654, 0.0013285040, 0.0055757151
14.0000000000, 3.0000000000, 22.0000000000, -0.0049145812, 0.0003291747, 0.0011957853, 0.0050686652
14.0000000000, 3.0000000000, 23.0000000000, -0.0043510081, 0.0004406908, 0.0010015684, 0.0044864929
14.0000000000, 3.0000000000, 24.0000000000, -0.0037136281, 0.0005014566, 0.0007637353, 0.0038243672
14.0000000000, 3.0000000000, 25.0000000000, -0.0029889748, 0.0004921006, 0.0005080165, 0.0030715166
14.0000000000, 3.0000000000, 26.0000000000, -0.0021547585, 0.0003989075, 0.0002663908, 0.0022075043
14.0000000000, 3.0000000000, 27.0000000000, -0.0011760000, 0.0002248861, 0.0000785216, 0.0011998814
14.0000000000, 3.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 4.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 4.0000000000, 1.0000000000, -0.0015708543, 0.0003641387, -0.0000779478, 0.0016143903
14.0000000000, 4.0000000000, 2.0000000000, -0.0029062482, 0.0005848371, -0.0002613903, 0.0029760104
14.0000000000, 4.0000000000, 3.0000000000, -0.0040548214, 0.0006607599, -0.0004860998, 0.0041369643
14.0000000000, 4.0000000000, 4.0000000000, -0.0050507078, 0.0006091822, -0.0007036864, 0.0051357499
14.0000000000, 4.0000000000, 5.0000000000, -0.0059167061, 0.0004590335, -0.0008791565, 0.0059992532
14.0000000000, 4.0000000000, 6.0000000000, -0.0066671249, 0.0002435034, -0.0009891362, 0.0067444969
14.0000000000, 4.0000000000, 7.0000000000, -0.0073104708, -0.0000053529, -0.0010208492, 0.0073814053
14.0000000000, 4.0000000000, 8.0000000000, -0.0078517955, -0.0002596075, -0.0009709579, 0.0079158605
14.0000000000, 4.0000000000, 9.0000000000, -0.0082944981, -0.0004967358, -0.0008438338, 0.0083520956
14.0000000000, 4.0000000000, 10.0000000000, -0.0086414942, -0.0006998738, -0.0006495419, 0.0086940871
14.0000000000, 4.0000000000, 11.0000000000, -0.0088957821, -0.0008574324, -0.0004018812, 0.0089460403
14.0000000000, 4.0000000000, 12.0000000000, -0.0090605328, -0.0009623279, -0.0001167330, 0.0091122421
14.0000000000, 4.0000000000, 13.0000000000, -0.0091388884, -0.0010110552, 0.0001891558, 0.0091965914
14.0000000000, 4.0000000000, 14.0000000000, -0.0091336571, -0.0010028165, 0.0004989505, 0.0092020804
14.0000000000, 4.0000000000, 15.0000000000, -0.0090470578, -0.0009388801, 0.0007961596, 0.0091304228
14.0000000000, 4.0000000000, 16.0000000000, -0.0088806052, -0.0008222793, 0.0010648804, 0.0089819409
14.0000000000, 4.0000000000, 17.0000000000, -0.0086351530, -0.0006578817, 0.0012900415, 0.0087557343
14.0000000000, 4.0000000000, 18.0000000000, -0.0083110487, -0.0004527796, 0.0014578187, 0.0084500755
14.0000000000, 4.0000000000, 19.0000000000, -0.0079082923, -0.0002168903, 0.0015563484, 0.0080628995
14.0000000000, 4.0000000000, 20.0000000000, -0.0074265613, 0.0000363793, 0.0015767962, 0.0075921949
14.0000000000, 4.0000000000, 21.0000000000, -0.0068649554, 0.0002895618, 0.0015147463, 0.0070360440
14.0000000000, 4.0000000000, 22.0000000000, -0.0062213400, 0.0005208211, 0.0013717853, 0.0063920357
14.0000000000, 4.0000000000, 23.0000000000, -0.0054912312, 0.0007041361, 0.0011570666, 0.0056558139
14.0000000000, 4.0000000000, 24.0000000000, -0.0046662349, 0.0008103882, 0.0008885797, 0.0048187188
14.0000000000, 4.0000000000, 25.0000000000, -0.0037321317, 0.0008101673, 0.0005939364, 0.0038649630
14.0000000000, 4.0000000000, 26.0000000000, -0.0026667587, 0.0006791724, 0.0003112289, 0.0027694296
14.0000000000, 4.0000000000, 27.0000000000, -0.0014377755, 0.0004060075, 0.0000910564, 0.0014967738
14.0000000000, 4.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
14.0000000000, 5.0000000000, 0.0000000000, -0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 5.0000000000, 1.0000000000, -0.0018379675, 0.0005494748, -0.0000843607, 0.0019201989
14.0000000000, 5.0000000000, 2.0000000000, -0.0034290019, 0.0008633534, -0.0002822927, 0.0035472697
14.0000000000, 5.0000000000, 3.0000000000, -0.0048151935, 0.0009594670, -0.0005225541, 0.0049375833
14.0000000000, 5.0000000000, 4.0000000000, -0.0060268365, 0.0008738438, -0.0007508992, 0.0061359768
14.0000000000, 5.0000000000, 5.0000000000, -0.0070847498, 0.0006521431, -0.0009293625, 0.0071751436
14.0000000000, 5.0000000000, 6.0000000000, -0.0080023800, 0.0003423710, -0.0010344905, 0.0080762290
14.0000000000, 5.0000000000, 7.0000000000, -0.0087880560, -0.0000104567, -0.0010552990, 0.0088511973
14.0000000000, 5.0000000000, 8.0000000000, -0.0094471873, -0.0003676195, -0.0009910077, 0.0095061342
14.0000000000, 5.0000000000, 9.0000000000, -0.0099840438, -0.0006982733, -0.0008485534, 0.0100443397
14.0000000000, 5.0000000000, 10.0000000000, -0.0104028726, -0.0009797185, -0.0006400734, 0.0104684908
14.0000000000, 5.0000000000, 11.0000000000, -0.0107083132, -0.0011967401, -0.0003806556, 0.0107817001
14.0000000000, 5.0000000000, 12.0000000000, -0.0109052564, -0.0013403752, -0.0000865939, 0.0109876622
14.0000000000, 5.0000000000, 13.0000000000, -0.0109983853, -0.0014064639, 0.0002257430, 0.0110902470
14.0000000000, 5.0000000000, 14.0000000000, -0.0109916513, -0.0013943161, 0.0005404623, 0.0110929083
14.0000000000, 5.0000000000, 15.0000000000, -0.0108878833, -0.0013057573, 0.0008422641, 0.0109982005
14.0000000000, 5.0000000000, 16.0000000000, -0.0106886406, -0.0011447153, 0.0011163457, 0.0108075732
14.0000000000, 5.0000000000, 17.0000000000, -0.0103943278, -0.0009173822, 0.0013483328, 0.0105214847
14.0000000000, 5.0000000000, 18.0000000000, -0.0100045008, -0.0006328694, 0.0015244641, 0.0101397510
14.0000000000, 5.0000000000, 19.0000000000, -0.0095182218, -0.0003041800, 0.0016321909, 0.0096619418
14.0000000000, 5.0000000000, 20.0000000000, -0.0089342739, 0.0000507348, 0.0016612701, 0.0090875543
14.0000000000, 5.0000000000, 21.0000000000, -0.0082510410, 0.0004080891, 0.0016053216, 0.0084156563
14.0000000000, 5.0000000000, 22.0000000000, -0.0074659060, 0.0007377994, 0.0014637168, 0.0076437274
14.0000000000, 5.0000000000, 23.0000000000, -0.0065741267, 0.0010037258, 0.0012435963, 0.0067655849
14.0000000000, 5.0000000000, 24.0000000000, -0.0055672941, 0.0011649964, 0.0009618120, 0.0057686274
14.0000000000, 5.0000000000, 25.0000000000, -0.0044316188, 0.0011789149, 0.0006467556, 0.0046311315
14.0000000000, 5.0000000000, 26.0000000000, -0.0031463267, 0.0010059111, 0.0003402573, 0.0033206933
14.0000000000, 5.0000000000, 27.0000000000, -0.0016822386, 0.0006165661, 0.0000997263, 0.0017944430
14.0000000000, 5.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 6.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
14.0000000000, 6.0000000000, 1.0000000000, -0.0021005711, 0.0007588400, -0.0000877938, 0.0022351610
14.0000000000, 6.0000000000, 2.0000000000, -0.0039417291, 0.0011779139, -0.0002916562, 0.0041242906
14.0000000000, 6.0000000000, 3.0000000000, -0.0055609929, 0.0012964757, -0.0005349299, 0.0057351234
14.0000000000, 6.0000000000, 4.0000000000, -0.0069849967, 0.0011727588, -0.0007601584, 0.0071234390
14.0000000000, 6.0000000000, 5.0000000000, -0.0082318973, 0.0008728501, -0.0009287760, 0.0083299836
14.0000000000, 6.0000000000, 6.0000000000, -0.0093134365, 0.0004624496, -0.0010190184, 0.0093804242
14.0000000000, 6.0000000000, 7.0000000000, -0.0102371893, 0.0000011903, -0.0010230125, 0.0102881778
14.0000000000, 6.0000000000, 8.0000000000, -0.0110087834, -0.0004608319, -0.0009434987, 0.0110587462
14.0000000000, 6.0000000000, 9.0000000000, -0.0116336402, -0.0008846316, -0.0007904804, 0.0116939735
14.0000000000, 6.0000000000, 10.0000000000, -0.0121179179, -0.0012423331, -0.0005781213, 0.0121951445
14.0000000000, 6.0000000000, 11.0000000000, -0.0124686138, -0.0015159817, -0.0003222040, 0.0125645671
14.0000000000, 6.0000000000, 12.0000000000, -0.0126930329, -0.0016956267, -0.0000383704, 0.0128058466
14.0000000000, 6.0000000000, 13.0000000000, -0.0127979484, -0.0017771739, 0.0002587999, 0.0129233435
14.0000000000, 6.0000000000, 14.0000000000, -0.0127887798, -0.0017604700, 0.0005559692, 0.0129213485
14.0000000000, 6.0000000000, 15.0000000000, -0.0126690316, -0.0016479785, 0.0008407025, 0.0128033971
14.0000000000, 6.0000000000, 16.0000000000, -0.0124401169, -0.0014442550, 0.0011008942, 0.0125719668
14.0000000000, 6.0000000000, 17.0000000000, -0.0121015777, -0.0011562564, 0.0013242643, 0.0122286053
14.0000000000, 6.0000000000, 18.0000000000, -0.0116516066, -0.0007943620, 0.0014981978, 0.0117743596
14.0000000000, 6.0000000000, 19.0000000000, -0.0110876868, -0.0003738523, 0.0016101342, 0.0112102229
14.0000000000, 6.0000000000, 20.0000000000, -0.0104071102, 0.0000834857, 0.0016486181, 0.0105372128
14.0000000000, 6.0000000000, 21.0000000000, -0.0096071154, 0.0005479829, 0.0016050060, 0.0097556648
